GEOID,NAME,variable,estimate,moe,year,label,concept,func_label
1904560,Bedford ,B01001_003,80,21,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1904560,Bedford ,B01001_027,73,27,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1904620,Belle Plaine ,B01001_003,87,53,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1904620,Belle Plaine ,B01001_027,71,35,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1904650,Bellevue ,B01001_003,184,60,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1904650,Bellevue ,B01001_027,181,60,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1904680,Belmond-Klemme ,B01001_003,127,45,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1904680,Belmond-Klemme ,B01001_027,136,66,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1904740,Bennett ,B01001_003,38,21,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1904740,Bennett ,B01001_027,30,16,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1904830,Benton ,B01001_003,304,63,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1904830,Benton ,B01001_027,398,63,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1904860,Bettendorf ,B01001_003,745,172,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1904860,Bettendorf ,B01001_027,708,161,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1904950,Eddyville-Blakesburg ,B01001_003,112,63,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1904950,Eddyville-Blakesburg ,B01001_027,169,96,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905070,Bondurant-Farrar ,B01001_003,270,99,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905070,Bondurant-Farrar ,B01001_027,220,168,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905130,Boone ,B01001_003,459,82,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905130,Boone ,B01001_027,449,77,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905190,Boyden-Hull ,B01001_003,188,66,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905190,Boyden-Hull ,B01001_027,153,45,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905430,West Hancock ,B01001_003,89,44,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905430,West Hancock ,B01001_027,151,52,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905490,Brooklyn-Guernsey-Malcom ,B01001_003,163,43,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905490,Brooklyn-Guernsey-Malcom ,B01001_027,79,31,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905750,North Iowa ,B01001_003,123,37,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905750,North Iowa ,B01001_027,100,36,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905790,Burlington ,B01001_003,1012,214,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905790,Burlington ,B01001_027,1018,209,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905940,C and M ,B01001_003,48,21,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905940,C and M ,B01001_027,52,26,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1905970,Cal ,B01001_003,79,40,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1905970,Cal ,B01001_027,120,66,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906000,Calamus-Wheatland ,B01001_003,100,44,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906000,Calamus-Wheatland ,B01001_027,46,22,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906060,Camanche ,B01001_003,114,79,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906060,Camanche ,B01001_027,150,83,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906240,Cardinal ,B01001_003,190,88,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906240,Cardinal ,B01001_027,185,68,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906270,Carlisle ,B01001_003,279,88,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906270,Carlisle ,B01001_027,294,91,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906330,Carroll ,B01001_003,517,63,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906330,Carroll ,B01001_027,452,63,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906510,Cedar Falls ,B01001_003,1133,193,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906510,Cedar Falls ,B01001_027,834,161,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906540,Cedar Rapids ,B01001_003,4025,292,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906540,Cedar Rapids ,B01001_027,3768,278,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906660,Center Point-Urbana ,B01001_003,219,60,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906660,Center Point-Urbana ,B01001_027,196,63,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906750,Centerville ,B01001_003,310,55,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906750,Centerville ,B01001_027,273,78,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906780,Central City ,B01001_003,146,71,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906780,Central City ,B01001_027,107,58,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906810,Central Clinton ,B01001_003,324,112,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906810,Central Clinton ,B01001_027,365,101,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906840,Central ,B01001_003,88,38,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906840,Central ,B01001_027,118,53,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906900,Central Decatur ,B01001_003,134,45,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906900,Central Decatur ,B01001_027,112,42,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906930,Central Lee ,B01001_003,179,78,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906930,Central Lee ,B01001_027,178,64,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1906960,Central Lyon ,B01001_003,167,54,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1906960,Central Lyon ,B01001_027,127,37,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907050,Chariton ,B01001_003,245,14,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907050,Chariton ,B01001_027,225,34,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907080,Charles City ,B01001_003,422,64,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907080,Charles City ,B01001_027,364,52,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907110,Charter Oak-Ute ,B01001_003,27,28,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907110,Charter Oak-Ute ,B01001_027,79,36,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907170,Cherokee ,B01001_003,192,36,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907170,Cherokee ,B01001_027,75,47,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907350,Clarinda ,B01001_003,221,82,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907350,Clarinda ,B01001_027,162,60,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907380,Clarion-Goldfield ,B01001_003,135,61,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907380,Clarion-Goldfield ,B01001_027,178,82,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907410,Clarke ,B01001_003,252,15,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907410,Clarke ,B01001_027,299,88,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907440,Clarksville ,B01001_003,89,33,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907440,Clarksville ,B01001_027,65,27,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907470,Clay Central-Everly ,B01001_003,59,23,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907470,Clay Central-Everly ,B01001_027,70,41,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907590,Clear Creek-Amana ,B01001_003,431,126,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907590,Clear Creek-Amana ,B01001_027,426,189,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907620,Clear Lake ,B01001_003,203,69,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907620,Clear Lake ,B01001_027,232,77,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907650,Clearfield ,B01001_003,17,12,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907650,Clearfield ,B01001_027,24,17,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907710,Clinton ,B01001_003,891,148,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907710,Clinton ,B01001_027,727,126,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907860,College ,B01001_003,847,196,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907860,College ,B01001_027,959,178,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907900,Collins-Maxwell ,B01001_003,117,41,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907900,Collins-Maxwell ,B01001_027,75,37,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907920,Colo-Nesco ,B01001_003,134,58,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907920,Colo-Nesco ,B01001_027,113,46,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1907980,Columbus ,B01001_003,103,32,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1907980,Columbus ,B01001_027,149,37,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908070,Coon Rapids-Bayard ,B01001_003,71,37,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908070,Coon Rapids-Bayard ,B01001_027,82,36,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908130,Corning ,B01001_003,103,56,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908130,Corning ,B01001_027,58,33,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908190,Corwith-Wesley ,B01001_003,36,23,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908190,Corwith-Wesley ,B01001_027,7,6,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908220,Council Bluffs ,B01001_003,2365,186,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908220,Council Bluffs ,B01001_027,2188,162,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908310,Creston ,B01001_003,329,52,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908310,Creston ,B01001_027,216,61,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908520,Dallas Center-Grimes ,B01001_003,379,141,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908520,Dallas Center-Grimes ,B01001_027,460,138,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908550,Danville ,B01001_003,36,31,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908550,Danville ,B01001_027,54,34,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908580,Davenport ,B01001_003,3597,275,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908580,Davenport ,B01001_027,3548,205,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908610,Davis County ,B01001_003,376,17,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908610,Davis County ,B01001_027,351,74,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908730,Decorah ,B01001_003,243,53,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908730,Decorah ,B01001_027,267,71,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908880,Delwood ,B01001_003,10,8,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908880,Delwood ,B01001_027,6,6,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908910,Denison ,B01001_003,455,56,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908910,Denison ,B01001_027,430,48,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908940,Denver ,B01001_003,133,46,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908940,Denver ,B01001_027,107,65,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1908970,Des Moines Independent ,B01001_003,8129,408,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1908970,Des Moines Independent ,B01001_027,7940,496,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1909060,Diagonal ,B01001_003,18,14,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1909060,Diagonal ,B01001_027,13,14,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1909120,Dike-New Hartford ,B01001_003,140,42,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1909120,Dike-New Hartford ,B01001_027,147,61,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1909450,Dows ,B01001_003,18,17,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1909450,Dows ,B01001_027,4,7,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1909480,Dubuque ,B01001_003,2463,140,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1909480,Dubuque ,B01001_027,2292,109,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1909540,Dunkerton ,B01001_003,80,51,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1909540,Dunkerton ,B01001_027,53,25,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1909570,Boyer Valley ,B01001_003,113,46,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1909570,Boyer Valley ,B01001_027,91,44,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1909600,Durant ,B01001_003,109,53,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1909600,Durant ,B01001_027,125,65,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1909990,Eagle Grove ,B01001_003,159,71,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1909990,Eagle Grove ,B01001_027,175,71,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910050,Earlham ,B01001_003,166,62,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910050,Earlham ,B01001_027,102,44,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910110,East Buchanan ,B01001_003,92,37,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910110,East Buchanan ,B01001_027,111,50,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910130,East Central ,B01001_003,50,29,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910130,East Central ,B01001_027,31,21,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910200,East Greene ,B01001_003,39,25,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910200,East Greene ,B01001_027,11,10,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910340,River Valley ,B01001_003,97,36,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910340,River Valley ,B01001_027,88,35,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910350,East Union ,B01001_003,97,49,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910350,East Union ,B01001_027,168,67,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910410,Eastern Allamakee ,B01001_003,39,29,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910410,Eastern Allamakee ,B01001_027,30,23,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910500,Edgewood-Colesburg ,B01001_003,108,48,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910500,Edgewood-Colesburg ,B01001_027,85,42,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910690,Eldora-New Providence ,B01001_003,56,32,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910690,Eldora-New Providence ,B01001_027,103,44,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910710,Elk Horn-Kimballton ,B01001_003,52,27,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910710,Elk Horn-Kimballton ,B01001_027,32,19,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910950,Emmetsburg ,B01001_003,176,63,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910950,Emmetsburg ,B01001_027,126,51,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1910980,English Valleys ,B01001_003,86,32,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1910980,English Valleys ,B01001_027,73,32,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911040,Essex ,B01001_003,17,20,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911040,Essex ,B01001_027,33,19,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911070,Estherville Lincoln Central ,B01001_003,267,64,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911070,Estherville Lincoln Central ,B01001_027,185,35,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911250,Exira ,B01001_003,64,37,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911250,Exira ,B01001_027,71,35,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911340,Fairfield ,B01001_003,325,67,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911340,Fairfield ,B01001_027,297,51,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911520,Farragut ,B01001_003,57,29,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911520,Farragut ,B01001_027,43,25,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911790,Forest City ,B01001_003,92,51,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911790,Forest City ,B01001_027,177,48,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911820,Fort Dodge ,B01001_003,871,101,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911820,Fort Dodge ,B01001_027,923,91,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911850,Fort Madison ,B01001_003,362,105,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911850,Fort Madison ,B01001_027,333,85,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1911970,Fredericksburg ,B01001_003,94,46,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1911970,Fredericksburg ,B01001_027,69,24,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912060,Fremont ,B01001_003,84,59,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912060,Fremont ,B01001_027,25,15,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912120,Fremont-Mills ,B01001_003,91,33,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912120,Fremont-Mills ,B01001_027,102,34,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912230,Galva-Holstein ,B01001_003,100,33,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912230,Galva-Holstein ,B01001_027,76,26,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912330,Garner-Hayfield ,B01001_003,188,51,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912330,Garner-Hayfield ,B01001_027,164,43,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912480,George-Little Rock ,B01001_003,72,34,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912480,George-Little Rock ,B01001_027,94,43,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912510,Gilbert ,B01001_003,233,95,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912510,Gilbert ,B01001_027,284,113,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912600,Gilmore City-Bradgate ,B01001_003,15,11,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912600,Gilmore City-Bradgate ,B01001_027,44,21,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912660,Gladbrook-Reinbeck ,B01001_003,161,57,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912660,Gladbrook-Reinbeck ,B01001_027,80,31,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912690,Glenwood ,B01001_003,361,53,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912690,Glenwood ,B01001_027,353,40,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912750,Glidden-Ralston ,B01001_003,41,22,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912750,Glidden-Ralston ,B01001_027,47,26,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1912810,Graettinger ,B01001_003,53,28,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1912810,Graettinger ,B01001_027,51,27,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913080,Greene ,B01001_003,52,28,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913080,Greene ,B01001_027,78,39,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913110,Nodaway Valley ,B01001_003,103,40,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913110,Nodaway Valley ,B01001_027,174,54,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913200,Grinnell-Newburg ,B01001_003,239,77,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913200,Grinnell-Newburg ,B01001_027,353,79,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913230,Griswold ,B01001_003,88,38,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913230,Griswold ,B01001_027,132,54,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913290,Grundy Center ,B01001_003,97,43,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913290,Grundy Center ,B01001_027,116,45,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913320,Guthrie Center ,B01001_003,67,35,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913320,Guthrie Center ,B01001_027,87,38,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913350,Clayton Ridge ,B01001_003,181,59,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913350,Clayton Ridge ,B01001_027,85,40,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913380,H-L-V ,B01001_003,47,25,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913380,H-L-V ,B01001_027,74,33,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
1913440,Hamburg ,B01001_003,66,27,2011,Estimate!!Total!!Male!!Under 5 years,SEX BY AGE,Under 5 years
1913440,Hamburg ,B01001_027,40,15,2011,Estimate!!Total!!Female!!Under 5 years,SEX BY AGE,Under 5 years
